"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","neg_logPval","donorName","meta_p_value","max_log2FC","count","adjusted_meta_p_value"
"322","AC006059.5",0.000207791278174275,-5.08540709504991,0,0.019,1,3.68237268546161,"AIDA096",0.000207791278174275,-5.08540709504991,1,0.00086532319155901
"323","AC006064.2",0.611592907253356,0.476673187981959,0.012,0.009,1,0.213537559817256,"AIDA169",3.5032338292954e-05,-4.22752501535564,33,0.000204031948773099
"325","AC006064.5",0.396053116026765,-1.83056149167284,0.005,0.013,1,0.402246565462387,"AIDA098",0.0167452122949594,-3.80438119907908,9,0.0284083846310288
"326","AC006111.2",0.00158705889394631,-4.57362626689326,0,0.013,1,2.79940695677299,"AIDA098",0.00158705889394631,-4.57362626689326,1,0.00437058161054114
"328","AC006116.10",0.525887949987953,-0.416275808266632,0.01,0.014,1,0.279106780343977,"AIDA081",1.8871240214802e-06,-4.17952620583984,61,1.67028909870313e-05
"330","AC006141.1",0.0747317774228772,1.57026694584471,0.028,0.009,1,1.12649468834777,"AIDA091",0.0262803063088604,-2.91393600285277,97,0.0410591584892862
"331","AC006160.1",0.125802259215521,1.67586987708038,0.014,0.003,1,0.900311559558285,"AIDA104",0.0332416674501821,-2.78505346592038,6,0.0499560999457686
"333","AC006213.1",0.124050250925561,2.29762838040565,0.01,0,1,0.90640235291151,"AIDA008",0.0269118460318601,-3.21542193426014,7,0.0418478346541081
"334","AC006213.2",0.346523052504763,0.835705850654669,0.041,0.022,1,0.460267868577155,"AIDA179",0.0017674562689975,-3.20444214621389,102,0.00473745398683823
"335","AC006213.3",0.0393717415359011,-2.8962673585872,0,0.013,1,1.40481537457467,"AIDA137",0.0115863186939385,3.46186119937371,8,0.0210572884109167
"338","AC006238.1",0.000207791278174275,-5.14624009892247,0,0.019,1,3.68237268546161,"AIDA096",0.000301258822954414,-5.14624009892247,2,0.00117169263659752
"341","AC006329.1",0.198995092537652,-1.2282083773631,0.005,0.014,1,0.701157633691287,"AIDA119",0.00297186817872001,-5.33993019264727,4,0.00719907535310178
"344","AC006369.1",0.0203738660366063,1.21308047311731,0.075,0.03,1,1.69092655376587,"AIDA117",4.57804311739456e-05,2.86270052788111,115,0.000252219620955779
"351","AC006449.3",0.815652486700732,-0.108647692026911,0.01,0.013,1,0.0884948354305894,"AIDA032",0.00325320368026708,-3.23435472525482,11,0.00771462701099002
"353","AC006460.2",0.000131353915094781,-4.88811246813731,0,0.021,1,3.88155697823596,"AIDA192",0.0268905110683745,-4.88811246813731,72,0.041831353998483
"356","AC006504.5",0.703788475559897,-0.479261866805429,0.012,0.015,1,0.15255784895539,"AIDA087",0.0297818008960054,-2.54024411186889,107,0.0455292523938697
"357","AC006511.6",0.0104554941877569,-4.21479084006057,0,0.016,1,1.98065543506596,"AIDA062",4.69232032358624e-06,4.9693712585852,8,3.69636442473852e-05
"358","AC006517.2",0.179091121603006,0.943932809825374,0.012,0.005,1,0.746925943656257,"AIDA018",0.00194945458028533,4.9693712585852,3,0.00512722082874827
"360","AC006547.1",0.161006552249378,2.65831423573172,0.013,0.004,1,0.793156449757923,"AIDA029",0.000746391093038234,-4.48103918705604,3,0.00243232600928033
"361","AC006547.2",0.0150767192387938,-3.58820436863237,0.001,0.019,1,1.82169315259756,"AIDA096",0.0150767192387938,-3.58820436863237,1,0.0260982377368884
"363","AC006942.1",0.177002443521304,-1.72269727004689,0.004,0.015,1,0.752020738155177,"AIDA114",0.00098317373382342,-3.44184493392325,38,0.00301910584940322
"364","AC006946.2",0.00536355366170552,-4.48212863511991,0,0.01,1,2.27054736995608,"AIDA161",0.00536355366170552,-4.48212863511991,1,0.0113622649938762
"365","AC006960.2",0.00158705889394631,-4.68541827248375,0,0.013,1,2.79940695677299,"AIDA098",0.00158705889394631,-4.68541827248375,1,0.00437058161054114
"366","AC006994.2",0.21273433650796,1.5542120402074,0.011,0.004,1,0.672162406888915,"AIDA068",0.0235682094839553,4.79380933028266,9,0.0377496376213176
"367","AC007014.1",0.00536355366170552,-4.42039983807582,0,0.01,1,2.27054736995608,"AIDA161",0.00536355366170552,-4.42039983807582,1,0.0113622649938762
"368","AC007029.1",0.326518619964822,-1.60575673223777,0.003,0.01,1,0.486092047719994,"AIDA076",0.0137108067594469,3.78529832604368,11,0.0241961238268676
"369","AC007032.1",0.600717774131648,0.141181894910047,0.04,0.031,1,0.221329517889343,"AIDA125",0.000235102091961349,3.15575212790017,109,0.000954370463325495
"371","AC007038.1",0.641634376490791,0.548203177911143,0.011,0.007,1,0.192712376144848,"AIDA094",0.00982034122272249,3.09043909052225,22,0.0185270256982236
"372","AC007038.2",0.328066671513446,-2.2332586812922,0.007,0.019,1,0.484037887605437,"AIDA096",0.0131210830121316,2.91527556025363,13,0.0233584773973623
"374","AC007066.3",0.0241722818441765,-3.73656684643441,0,0.014,1,1.61668235060358,"AIDA084",0.0241722818441765,-3.73656684643441,1,0.0383313164514776
"376","AC007114.2",0.00608038313434278,3.80562413391489,0.011,0,1,2.21606905429824,"AIDA014",0.00608038313434278,3.80562413391489,1,0.0125585182188435
"377","AC007163.1",0.0725596317430899,-1.68337332365187,0.004,0.016,1,1.13930493008729,"AIDA085",0.0112877977683173,3.43914845268143,8,0.0206282915876725
"378","AC007182.1",0.145570374875438,2.86186160276837,0.023,0.006,1,0.83692699959181,"AIDA151",0.00496288278608212,-4.53922027833407,3,0.0107711585957738
"380","AC007216.3",0.0197484081834183,3.22812865455149,0.012,0,1,1.70446790484859,"AIDA033",0.00435428961876898,3.22812865455149,23,0.00968221847542958
"381","AC007216.4",0.959224310021199,0.135769950271883,0.038,0.038,1,0.0180798232637987,"AIDA019",0.016373399197405,-3.69587281953843,124,0.0278893232285256
"382","AC007220.1",0.0015097467984215,4.5388521693726,0.014,0,1,2.82109588268626,"AIDA073",0.0015097467984215,4.5388521693726,1,0.00423611945557384
"383","AC007240.3",0.0015097467984215,4.38037070397894,0.014,0,1,2.82109588268626,"AIDA073",0.00865504978836411,4.38037070397894,3,0.016727085806262
"385","AC007262.2",0.206208682123634,2.35556263719028,0.02,0.005,1,0.685693053315322,"AIDA038",4.61107672079459e-05,2.96134731798096,34,0.000253780867482135
"386","AC007278.1",0.135669253965486,2.33912686614786,0.014,0,1,0.867518563143932,"AIDA015",5.1476996132803e-06,5.49602579703108,13,4.00328687290673e-05
"387","AC007278.2",0.0113820642590906,-3.50515414874512,0.003,0.037,1,1.94377896684844,"AIDA048",0.0113820642590906,-3.50515414874512,1,0.0207635540623039
"388","AC007279.2",0.00163586809493487,4.85868196705755,0.014,0,1,2.78625171774991,"AIDA002",0.00163586809493487,4.85868196705755,1,0.00444902224730228
"389","AC007285.1",0.33860571341659,1.42806764692541,0.014,0,1,0.470305718157492,"AIDA174",3.91556743460698e-05,-5.1065292596791,24,0.00022329967562523
"391","AC007298.1",0.00138588237187799,4.51376705404568,0.013,0,1,2.85827362932897,"AIDA071",0.000744997575058455,4.51376705404568,3,0.00242900380915711
"392","AC007308.1",0.024261504350505,-3.3809428379183,0.003,0.022,1,1.61508227392008,"AIDA009",0.0258024556697448,-3.3809428379183,2,0.0404520874700063
"393","AC007325.4",0.025805912624612,2.3098024593116,0.02,0.004,1,1.58828077752313,"AIDA071",3.51143203528946e-05,-4.80912856284031,10,0.000204441743811936
"395","AC007336.1",0.42146472849917,-1.5634672675778,0.009,0.029,1,0.375238764714531,"AIDA188",0.00831049572684168,-3.9837664754167,6,0.016173503222238
"397","AC007342.4",0.00506916994621426,3.81636214378353,0.032,0,1,2.29506314861368,"AIDA082",0.000361820432564399,4.23706764671388,79,0.00135996789930172
"399","AC007364.1",0.583867652585743,0.114880269333502,0.03,0.023,1,0.233685584849176,"AIDA029",0.00980949117906724,-3.87577023911881,5,0.0185137277329402
"400","AC007365.1",0.0329324200278296,-3.6015080211473,0,0.016,1,1.48237635413124,"AIDA128",0.00199176096213132,-3.6015080211473,20,0.00521876197757635
"402","AC007378.1",0.0241722818441765,-3.82174312815036,0,0.014,1,1.61668235060358,"AIDA084",0.0241722818441765,-3.82174312815036,1,0.0383313164514776
"403","AC007381.1",0.0780001711085007,-3.1545229126884,0,0.01,1,1.10790444459931,"AIDA076",0.0112970509778919,-3.1545229126884,7,0.0206413290283542
"404","AC007383.2",0.0474171829316821,-1.32726532544391,0.014,0.042,1,1.32406425115005,"AIDA131",0.000108860868171879,-3.18370603801859,115,0.000515362958166799
"406","AC007384.1",0.240145383246396,0.741608903729478,0.184,0.144,1,0.619525758181327,"AIDA161",0.0031869056984745,1.80359855095228,111,0.00759438653357575
"407","AC007390.2",0.362209824483319,0.998627827214522,0.011,0.004,1,0.441039774173733,"AIDA131",0.000182652840270816,-4.645532467768,53,0.000785487854595091
"409","AC007406.5",0.267979658681228,1.49891939408736,0.028,0.014,1,0.57189817036588,"AIDA102",0.0259413161603693,3.44608680901348,93,0.0406338168465189
"410","AC007448.4",0.0324758971230762,-2.12257265181704,0.003,0.02,1,1.48843884301952,"AIDA078",0.000117628194720602,3.5133460897989,98,0.000548471723636203
"411","AC007448.5",0.00163586809493487,4.90777953836093,0.014,0,1,2.78625171774991,"AIDA002",0.00163586809493487,4.90777953836093,1,0.00444902224730228
"414","AC007566.1",0.343908736371315,1.20232632635433,0.01,0.004,1,0.463556791582285,"AIDA054",0.0130469154486346,-3.84003201914963,59,0.0232540676902883
"416","AC007608.3",0.887403358293503,-0.243406703407465,0.037,0.032,1,0.0518789320702447,"AIDA146",0.00818761542202021,-4.46075008643316,38,0.0159870638504937
"419","AC007611.1",0.128645291997254,2.16335243204793,0.022,0,1,0.890606102940047,"AIDA010",0.000121929631281893,4.26793635636428,56,0.000564743496672032
"420","AC007613.1",0.782247759148877,-0.398129350687172,0.013,0.016,1,0.106655672273391,"AIDA135",0.00404129760888242,-3.5976605433458,89,0.00914705757826746
"421","AC007619.1",0.000656731056276841,5.05309922730057,0.02,0,1,3.18261244579441,"AIDA038",0.00209278569523866,5.05309922730057,2,0.00543811633039139
"422","AC007620.2",0.308154428122237,1.52474433670928,0.011,0.003,1,0.511231587156947,"AIDA102",7.57124051392161e-05,-3.43230935154055,15,0.000383802592900616
"425","AC007637.1",0.819614801527494,-0.205347951523551,0.01,0.012,1,0.0863902072209766,"AIDA177",0.00526601283302808,4.04678312237037,79,0.0112919313153792
"431","AC007728.1",0.524086495395463,0.542206294057102,0.013,0.008,1,0.280597031006802,"AIDA089",0.0125289189929141,-4.28278049001351,32,0.0225162242528561
"433","AC007728.3",0.0104554941877569,-3.94439296250753,0,0.016,1,1.98065543506596,"AIDA062",0.0143417903579888,-3.94439296250753,3,0.0251252174428039
"434","AC007773.1",0.181728177366049,-1.41787625405835,0.005,0.015,1,0.740577729126572,"AIDA079",0.0249146278537099,-3.39951858684535,7,0.0393037383770444
"435","AC007780.1",0.742983026677644,-0.300102126118036,0.012,0.015,1,0.129021107510539,"AIDA145",0.00839905507256702,-4.30324743326636,94,0.0163262813678585
"436","AC007785.3",0.158532249218048,-2.07990983995547,0,0.01,1,0.79988237866512,"AIDA047",0.0122697636616238,-4.09395183810899,2,0.022109635176403
"438","AC007878.1",0.405228989326576,-0.759537850179658,0.005,0.013,1,0.39229949358267,"AIDA111",0.0189711022988213,-2.99859363611878,32,0.0314773906722883
"439","AC007879.1",0.0241722818441765,-3.90600823574027,0,0.014,1,1.61668235060358,"AIDA084",0.0241722818441765,-3.90600823574027,1,0.0383313164514776
"441","AC007881.2",1.52899854791966e-06,-6.29692737903831,0,0.037,0.0559628758524073,5.81559292703423,"AIDA048",1.52899854791966e-06,-6.29692737903831,1,1.38091890180912e-05
"442","AC007881.3",0.444029868924644,-0.679243019587948,0.005,0.011,1,0.352587814856444,"AIDA162",0.000871418370907562,-4.07723960735245,8,0.00275139404921397
"443","AC007938.3",0.216407482714687,1.68502930420096,0.014,0,1,0.66472772671928,"AIDA010",0.000711832918345793,-5.04464953230067,3,0.00233533463831162
"444","AC007950.2",0.178809909941486,-1.78114255160659,0.004,0.017,1,0.74760841555331,"AIDA026",7.36715800416957e-07,4.22096703834559,44,7.31869480261231e-06
"445","AC007952.2",0.16275721710403,2.04853585136328,0.013,0.004,1,0.788459744517301,"AIDA125",0.0150572703312015,-3.85402126358512,3,0.0260877519852487
"446","AC007952.4",0.804496338425209,-0.474043826150092,0.036,0.04,1,0.0944759282030446,"AIDA057",1.81876418182856e-07,-3.37112899461111,110,2.09405112448003e-06
"447","AC007952.5",0.00163586809493487,4.81944639685826,0.014,0,1,2.78625171774991,"AIDA002",2.40431939667841e-05,4.81944639685826,2,0.000148835545493143
"448","AC007993.3",0.0803253216428589,-2.41920122272307,0.002,0.01,1,1.09514752674826,"AIDA041",0.00309864379078663,-3.00330980095574,11,0.00744140528702099
"449","AC007998.4",0.00536355366170552,-4.36860478290696,0,0.01,1,2.27054736995608,"AIDA161",0.00536355366170552,-4.36860478290696,1,0.0113622649938762
"453","AC008033.3",0.00536355366170552,-4.55451887633551,0,0.01,1,2.27054736995608,"AIDA161",0.00536355366170552,-4.55451887633551,1,0.0113622649938762
"454","AC008035.1",0.0477463033427454,-3.11031742292039,0,0.028,1,1.32106024711677,"AIDA010",0.00383610152594914,4.26156036277844,54,0.00878465896638242
"455","AC008040.1",0.0919262010854792,2.25548426317145,0.012,0,1,1.03656068703551,"AIDA137",0.00576528501810515,4.37610914856879,50,0.0120417623499203
"456","AC008063.1",0.323030974727532,0.859649150304421,0.013,0.006,1,0.490755832132437,"AIDA052",0.0165420967838885,-2.96111795950356,19,0.028120869157349
"457","AC008074.2",0.249064066619023,1.42210976053419,0.018,0.007,1,0.603688925192372,"AIDA057",0.00622755464493316,-4.23751030179247,63,0.0127892675561821
"459","AC008083.3",0.095663266554826,-2.4764443874743,0,0.017,1,1.01925479362384,"AIDA057",0.00173301600171655,3.2736715395842,72,0.00465924437337014
"462","AC008115.1",0.0147856897667382,-3.86933774386577,0.001,0.019,1,1.83015841040735,"AIDA096",0.0147856897667382,-3.86933774386577,1,0.0257086774674961
"463","AC008115.3",0.407633390938032,-0.627058442277403,0.011,0.019,1,0.38973024835016,"AIDA131",0.000829868236933442,4.9886862514298,72,0.00264709242814815
"465","AC008119.1",0.246885542760687,1.32557335007196,0.01,0,1,0.607504340943276,"AIDA141",0.0155287015409906,3.26510065259651,6,0.0266932528650876
"467","AC008147.2",0.00536355366170552,-4.20617442856151,0,0.01,1,2.27054736995608,"AIDA161",0.00536355366170552,-4.20617442856151,1,0.0113622649938762
"469","AC008149.2",0.0314844031562875,-2.42677738374673,0.002,0.011,1,1.50190453511999,"AIDA093",0.00296888347386885,-3.98779299811559,2,0.0071936341983133
"470","AC008264.2",0.39320547471453,-1.63602213887598,0.004,0.01,1,0.405380443989042,"AIDA161",0.000328874327039054,-3.68266857417191,17,0.00125796205871742
"481","AC008403.3",0.184737701845485,0.989637415521676,0.016,0.004,1,0.733444463344058,"AIDA117",7.85550870452317e-05,-3.61645291027673,31,0.000395434535071875
"482","AC008429.1",0.233845232783652,-2.03487933206946,0.003,0.01,1,0.631071479280631,"AIDA161",9.64172486316816e-05,4.72450387249347,7,0.00046793832102486
"483","AC008438.1",0.573594291180024,-0.305126154544779,0.013,0.019,1,0.24139517972755,"AIDA083",0.00656514975123851,-3.5573576073663,114,0.0133488865780062
"484","AC008440.1",0.306146040454101,-1.88751211114894,0.005,0.016,1,0.514071353148238,"AIDA062",0.0103190763447626,-3.04061393742289,102,0.0192812129553348
"485","AC008440.2",0.0313074853360299,-2.41394328144513,0.002,0.011,1,1.50435181416349,"AIDA093",0.000469152099038122,-5.45742875442384,9,0.00167605942441989
"488","AC008443.9",0.0879449206811634,2.6006695826288,0.018,0,1,1.05578923845602,"AIDA173",0.00125329127218,3.79047920586657,35,0.00366047485357399
"489","AC008462.1",0.110379085593994,-2.6271538267394,0,0.032,1,0.957113208052307,"AIDA146",0.00120825617996079,-4.5974427562616,3,0.00355291149310433
"490","AC008467.1",0.121951048379779,-1.32966676506584,0.005,0.015,1,0.91381446182343,"AIDA121",1.01629171949346e-05,4.45327457805081,37,7.18496947044486e-05
"491","AC008494.3",0.216407482714687,1.68973571675204,0.014,0,1,0.66472772671928,"AIDA010",0.0294617883672469,3.45527418843168,13,0.0451549100648491
"492","AC008522.1",0.0840615352882725,-1.40447374199336,0.007,0.023,1,1.0754026823637,"AIDA100",0.0091450435149018,2.74877550868999,68,0.0174987322182302
"493","AC008525.1",0.00163586809493487,4.9211406347726,0.014,0,1,2.78625171774991,"AIDA002",8.69213311790828e-05,4.9211406347726,2,0.000429666189469605
"495","AC008549.2",0.000656731056276841,5.00249696629152,0.02,0,1,3.18261244579441,"AIDA038",0.00101682253328799,5.00249696629152,2,0.00309493040084873
"497","AC008555.1",0.151573242111783,2.36981213177618,0.013,0,1,0.819377459844303,"AIDA124",0.000768768423924497,3.18092139869374,7,0.00248983834854084
"498","AC008555.4",0.268584984630493,0.68663456959472,0.196,0.151,1,0.570918270425307,"AIDA010",0.0059306315544449,-1.53887491180279,102,0.0123171250865822
"499","AC008569.2",0.585718407216,-1.1172135651112,0.006,0.01,1,0.232311127300844,"AIDA102",0.0244941862688574,3.24003891802012,17,0.0387754951002446
"503","AC008635.1",0.221424652468886,2.02696020653553,0.01,0,1,0.654774028284864,"AIDA032",0.00323219487932019,4.66605004492114,2,0.0076744057430368
"504","AC008655.2",0.0227851043319083,2.2952716311085,0.021,0.003,1,1.64234897846322,"AIDA104",0.0227250262110111,2.86033256013551,11,0.0366114981489173
"506","AC008680.1",0.000656731056276841,5.2161468034433,0.02,0,1,3.18261244579441,"AIDA038",0.000656731056276841,5.2161468034433,1,0.00218734445329614
"507","AC008686.1",0.6494717444401,-0.204181515850917,0.007,0.011,1,0.187439738356429,"AIDA125",0.00795068573481509,3.68582261580001,17,0.0156024308164929
"508","AC008687.4",1.52899854791966e-06,-5.95711840110994,0,0.037,0.0559628758524073,5.81559292703423,"AIDA048",6.62093410615939e-06,-5.95711840110994,4,4.97617350779673e-05
"509","AC008691.1",0.174718804951316,1.81723658840039,0.011,0,1,0.757660349470001,"AIDA030",7.46627082911703e-06,4.34707291550049,12,5.50323200991407e-05
"511","AC008735.1",0.147329482173548,2.36076276405187,0.014,0.003,1,0.831710337583037,"AIDA002",0.00479114226129468,-4.0047867930376,5,0.0104531573963805
"512","AC008735.2",0.18199675246359,-0.706186323891353,0.036,0.067,1,0.73993636146397,"AIDA057",0.00372888915611531,-4.4909733548707,114,0.00858556785844254
"515","AC008750.1",0.000679391419147028,-4.94098796556164,0,0.012,1,3.16787994265973,"AIDA099",0.00440997088751187,-4.94098796556164,2,0.00978481125963766
"517","AC008752.1",0.00163586809493487,4.80971995906505,0.014,0,1,2.78625171774991,"AIDA002",0.00163586809493487,4.80971995906505,1,0.00444902224730228
"518","AC008752.2",0.125173544103564,-2.15389560455227,0.004,0.019,1,0.902487451189014,"AIDA030",0.000809960673955328,3.80396216415238,8,0.00259862382894001
"520","AC008760.1",0.0186113051175441,2.65470444882622,0.013,0.001,1,1.73022317090612,"AIDA071",0.00356237838750143,-3.37208611618822,4,0.00828495101427179
"521","AC008763.1",0.275593213126991,-1.08253709157047,0.01,0.023,1,0.559731481749136,"AIDA157",0.00410723107102135,-3.33218995632007,110,0.00926397690107293
"522","AC008764.2",0.0150236319719579,-2.82790752679555,0.003,0.021,1,1.82322506368989,"AIDA161",0.0150236319719579,-2.82790752679555,1,0.026038734381291
"524","AC008764.6",0.369920570890806,0.433019518316276,0.01,0,1,0.431891517357329,"AIDA098",0.00300378614177857,3.71892956987137,23,0.00726284694402239
"525","AC008764.7",0.683809501614634,-1.01065627446952,0.007,0.01,1,0.165064868923841,"AIDA161",0.0307454489171021,3.66807500552019,32,0.0467639046185249
"528","AC008781.1",0.0241722818441765,-3.85974905123402,0,0.014,1,1.61668235060358,"AIDA084",0.0241722818441765,-3.85974905123402,1,0.0383313164514776
